,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,zip_codes
22,KqxBfDaww1j0qhgDGh-VSg,diamond-dogs-astoria,Diamond Dogs,https://s3-media4.fl.yelpcdn.com/bphoto/cp5C_NMqJEcof79o6fb7sw/o.jpg,False,https://www.yelp.com/biz/diamond-dogs-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,131,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.0,"{'latitude': 40.76285, 'longitude': -73.92099}",[],$$,"{'address1': '34-04 31st Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['34-04 31st Ave', 'Astoria, NY 11106']}",+19295220061,(929) 522-0061,794.5168047598178,11106
23,5ZWX85Le2vNrtAw5s9lHdQ,halseys-tavern-astoria,Halsey's Tavern,https://s3-media4.fl.yelpcdn.com/bphoto/Joe4PpWcfoE4zfBbOnLZow/o.jpg,False,https://www.yelp.com/biz/halseys-tavern-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,116,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 40.763732, 'longitude': -73.9215625}","['pickup', 'delivery']",$$,"{'address1': '3095 33rd St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11102', 'country': 'US', 'state': 'NY', 'display_address': ['3095 33rd St', 'Astoria, NY 11102']}",+17182672735,(718) 267-2735,835.2415126864474,11102
24,FBavnvcD0gKOZaf5MOMZOw,point-brazil-astoria,Point Brazil,https://s3-media3.fl.yelpcdn.com/bphoto/aCbruf_8u0cqxn0o8m8-dw/o.jpg,False,https://www.yelp.com/biz/point-brazil-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,144,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': 40.761827, 'longitude': -73.917579}","['pickup', 'delivery']",$,"{'address1': '3801 31st Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['3801 31st Ave', 'Astoria, NY 11103']}",+17182781934,(718) 278-1934,588.5344374086286,11103
25,1l_valla-LACnhfXh8VEPg,gyro-uno-astoria,Gyro Uno,https://s3-media4.fl.yelpcdn.com/bphoto/ojjdKNrJCJ7nuYrLeU9x-w/o.jpg,False,https://www.yelp.com/biz/gyro-uno-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,132,"[{'alias': 'greek', 'title': 'Greek'}]",4.0,"{'latitude': 40.7652236, 'longitude': -73.913692}","['pickup', 'delivery']",$,"{'address1': '2801 Steinway St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['2801 Steinway St', 'Astoria, NY 11103']}",+17182744870,(718) 274-4870,173.07030973886756,11103
26,34vaEo6IX8c4jr7WkY8ddw,leng-thai-astoria,Leng Thai,https://s3-media1.fl.yelpcdn.com/bphoto/hQ2QJLyEVmJv39mDNa78Pg/o.jpg,False,https://www.yelp.com/biz/leng-thai-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,434,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 40.76124, 'longitude': -73.92323}","['pickup', 'delivery']",$$,"{'address1': '3309 Broadway', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3309 Broadway', 'Astoria, NY 11106']}",+17189567117,(718) 956-7117,1046.8080677536634,11106
27,PnI4E47kV76X4uyeuq_tLA,the-ditty-astoria,The Ditty,https://s3-media3.fl.yelpcdn.com/bphoto/wM-3pO44rRCQq1BEUT2dSw/o.jpg,False,https://www.yelp.com/biz/the-ditty-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,199,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7747727, 'longitude': -73.9087253}",[],$$,"{'address1': '3503 Ditmars Blvd', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['3503 Ditmars Blvd', 'Astoria, NY 11105']}",+13476171747,(347) 617-1747,1150.4788070233512,11105
28,yM4RnBagNy7gNrWb9PfzOA,merzouka-astoria,Merzouka,https://s3-media1.fl.yelpcdn.com/bphoto/GO4Um2aALK2sPgqDezmTYA/o.jpg,False,https://www.yelp.com/biz/merzouka-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,73,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 40.7689732, 'longitude': -73.9249925}","['pickup', 'delivery']",$,"{'address1': '2914 Crescent St', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11102', 'country': 'US', 'state': 'NY', 'display_address': ['2914 Crescent St', 'Astoria, NY 11102']}",+17182556369,(718) 255-6369,1215.1789283881578,11102
29,ymYhC5m27bUDe16ynByq7g,svl-souvlaki-bar-astoria-2,SVL Souvlaki Bar,https://s3-media2.fl.yelpcdn.com/bphoto/_ywccXFyE_XF4dxYBDr40g/o.jpg,False,https://www.yelp.com/biz/svl-souvlaki-bar-astoria-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,204,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.7699642, 'longitude': -73.9184647}","['pickup', 'delivery']",$$,"{'address1': '30-18B Astoria Blvd N', 'address2': None, 'address3': None, 'city': 'Astoria', 'zip_code': '11102', 'country': 'US', 'state': 'NY', 'display_address': ['30-18B Astoria Blvd N', 'Astoria, NY 11102']}",+17184069141,(718) 406-9141,817.1165751124516,11102
30,RJYWxDoDSqOYh1HbvF9qsA,the-strand-smokehouse-astoria-4,The Strand Smokehouse,https://s3-media2.fl.yelpcdn.com/bphoto/cKnk5fk3KRVkGEUiTQP2Bw/o.jpg,False,https://www.yelp.com/biz/the-strand-smokehouse-astoria-4?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,797,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.763072, 'longitude': -73.9273962}",[],$$,"{'address1': '25-27 Broadway', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['25-27 Broadway', 'Astoria, NY 11106']}",+17184403231,(718) 440-3231,1331.934075808225,11106
31,R2jPgO4AtV7-h-UDI6pQrw,sekend-sun-astoria-2,Sekend Sun,https://s3-media1.fl.yelpcdn.com/bphoto/EtX128GDr_xwSd6uw5JdWw/o.jpg,False,https://www.yelp.com/biz/sekend-sun-astoria-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,284,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7615356, 'longitude': -73.9240335}",[],$$,"{'address1': '32-11 Broadway', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['32-11 Broadway', 'Astoria, NY 11106']}",+19178326414,(917) 832-6414,1094.026891042906,11106
32,TBX6fnKz0lSdMjR598r75w,zorbas-souvlaki-plus-astoria,Zorba's Souvlaki Plus,https://s3-media4.fl.yelpcdn.com/bphoto/UvUDASXalnEKnJgTzQO7uQ/o.jpg,False,https://www.yelp.com/biz/zorbas-souvlaki-plus-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,242,"[{'alias': 'greek', 'title': 'Greek'}]",4.0,"{'latitude': 40.77507, 'longitude': -73.91339}","['pickup', 'delivery']",$,"{'address1': '29-05 23rd Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['29-05 23rd Ave', 'Astoria, NY 11105']}",+17189567266,(718) 956-7266,1163.1298490074225,11105
33,Vs2IM_3Hyhh7FrzagM_9cQ,mars-astoria,Mar's,https://s3-media1.fl.yelpcdn.com/bphoto/Wc9vus1AYmfIJiikBtQVtw/o.jpg,False,https://www.yelp.com/biz/mars-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,255,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.758364, 'longitude': -73.924101}",[],$$$,"{'address1': '34-21 34th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['34-21 34th Ave', 'Astoria, NY 11106']}",+17186852480,(718) 685-2480,1256.8355135222457,11106
34,escMR9M42UsHQIglAz1pJw,bubbas-bistro-astoria-2,Bubba's Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/U8qStRVym39OFxLXJytgTQ/o.jpg,False,https://www.yelp.com/biz/bubbas-bistro-astoria-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,359,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",4.0,"{'latitude': 40.775832308033, 'longitude': -73.9100879056678}","['pickup', 'delivery']",$$,"{'address1': '31-13 Ditmars Blvd', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['31-13 Ditmars Blvd', 'Astoria, NY 11105']}",+17187282227,(718) 728-2227,1247.8735384309607,11105
35,zIrrSd_3IKPcV-DyDa6J9g,sugar-and-water-nyc-astoria,Sugar & Water NYC,https://s3-media2.fl.yelpcdn.com/bphoto/JAqG5rZ4pMpKuubCyi6l6g/o.jpg,False,https://www.yelp.com/biz/sugar-and-water-nyc-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,153,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.77456, 'longitude': -73.91361}","['pickup', 'delivery']",$$,"{'address1': '29-14 23rd Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['29-14 23rd Ave', 'Astoria, NY 11105']}",+17164662030,(716) 466-2030,1114.6610627808234,11105
36,ODgsRl7zg6cwNSQLE0SGIQ,madame-sousou-cafe-astoria,Madame Sousou Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/trzsJ8XiKX93KZmDJYZPBg/o.jpg,False,https://www.yelp.com/biz/madame-sousou-cafe-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,150,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7633468, 'longitude': -73.9220508}",[],$,"{'address1': '31-05 33rd St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['31-05 33rd St', 'Astoria, NY 11106']}",+17187106577,(718) 710-6577,882.2269697786936,11106
37,YKoQUUrUdE_XHw-ikAkumQ,sunswick-astoria,Sunswick,https://s3-media2.fl.yelpcdn.com/bphoto/DAV2lEImZptmWlDV2rEQrA/o.jpg,False,https://www.yelp.com/biz/sunswick-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,377,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.7565251, 'longitude': -73.9253989}","['pickup', 'delivery']",$$,"{'address1': '35-02 35th St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['35-02 35th St', 'Astoria, NY 11106']}",+17187520620,(718) 752-0620,1465.7670376510764,11106
38,HYW2O2qycmFiGUNt_TlyPA,shawarmania-astoria,Shawarmania,https://s3-media3.fl.yelpcdn.com/bphoto/kgpLOcIQeFWE2VTPG9Z8Rw/o.jpg,False,https://www.yelp.com/biz/shawarmania-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,235,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 40.7749304, 'longitude': -73.9119036}","['pickup', 'delivery']",$,"{'address1': '22-49 31st St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['22-49 31st St', 'Astoria, NY 11105']}",+17185451800,(718) 545-1800,1140.5356885543808,11105
39,BFU9KmbFDnEHZCvWBInaAA,noisette-pastries-astoria,Noisette Pastries,https://s3-media1.fl.yelpcdn.com/bphoto/NLE6Dd4TdD59F7djUglAxw/o.jpg,False,https://www.yelp.com/biz/noisette-pastries-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,99,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7683601, 'longitude': -73.9110031}",[],$,"{'address1': '24-21 Steinway St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['24-21 Steinway St', 'Astoria, NY 11103']}",+17184406415,(718) 440-6415,420.6280550496786,11103
40,XUataECnaOfdo4a87NqEFg,samudra-vegetarian-restaurant-and-chaat-house-jackson-heights,Samudra Vegetarian Restaurant & Chaat House,https://s3-media3.fl.yelpcdn.com/bphoto/Nxo9S5HfXx-nWIPFGHiYEA/o.jpg,False,https://www.yelp.com/biz/samudra-vegetarian-restaurant-and-chaat-house-jackson-heights?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,527,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 40.7490953, 'longitude': -73.8903772}","['pickup', 'delivery']",$$,"{'address1': '75-18 37th Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['75-18 37th Ave', 'Jackson Heights, NY 11372']}",+17182551757,(718) 255-1757,2497.07246494233,11372
41,lzS4xZdl9Yk1ULtbzi9ejQ,hamido-seafood-astoria,Hamido Seafood,https://s3-media1.fl.yelpcdn.com/bphoto/4oqgcPx2IyQW-ZdcQaUj_Q/o.jpg,False,https://www.yelp.com/biz/hamido-seafood-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,110,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 40.7750008, 'longitude': -73.9095623}",[],,"{'address1': '3308 Ditmars Blvd', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['3308 Ditmars Blvd', 'Astoria, NY 11105']}",+17185452200,(718) 545-2200,1162.1315747086817,11105
42,MjwQzR09niUul5TipW_UzA,judy-and-punch-astoria-2,Judy & Punch,https://s3-media4.fl.yelpcdn.com/bphoto/L5fhTKpdrmV0fi9raJmqrA/o.jpg,False,https://www.yelp.com/biz/judy-and-punch-astoria-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,122,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.76542, 'longitude': -73.91883}",[],$$,"{'address1': '34-08 30th Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['34-08 30th Ave', 'Astoria, NY 11103']}",+17186263101,(718) 626-3101,602.5038439627165,11103
43,oLcO1966IMx-Juv69hn6Cw,copacabana-astoria,Copacabana,https://s3-media2.fl.yelpcdn.com/bphoto/Jre3puot4GIfvnY0HOETuw/o.jpg,False,https://www.yelp.com/biz/copacabana-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,227,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.0,"{'latitude': 40.7565371, 'longitude': -73.9293383}",[],$,"{'address1': '31-13 36th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['31-13 36th Ave', 'Astoria, NY 11106']}",+17185453685,(718) 545-3685,1726.2861412182453,11106
44,yqU1-chsjix3T4EMY2MyxA,athens-grill-and-sports-bar-astoria,Athens Grill & Sports Bar,https://s3-media4.fl.yelpcdn.com/bphoto/VWk0D3GU0kkFUd1d_yPNHg/o.jpg,False,https://www.yelp.com/biz/athens-grill-and-sports-bar-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,194,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.7671808396101, 'longitude': -73.9218648523092}",[],$,"{'address1': '3011 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11102', 'country': 'US', 'state': 'NY', 'display_address': ['3011 30th Ave', 'Astoria, NY 11102']}",+17187775366,(718) 777-5366,898.209329867362,11102
45,dL_kiFyyFM-3_JYRoEzchA,nonnas-1977-queens,Nonnas 1977,https://s3-media2.fl.yelpcdn.com/bphoto/24JqzTOEMGQJfiWxT9v47A/o.jpg,False,https://www.yelp.com/biz/nonnas-1977-queens?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,46,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",5.0,"{'latitude': 40.76851, 'longitude': -73.90997}","['pickup', 'delivery']",,"{'address1': '41-02 Astoria Blvd', 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['41-02 Astoria Blvd', 'Queens, NY 11103']}",+17184069779,(718) 406-9779,457.418818057181,11103
46,T1aZAWSiZtSP52ToGNNX2w,poke-burrito-astoria,Poke Burrito,https://s3-media1.fl.yelpcdn.com/bphoto/8EEA1HcZo7rqRp-wFpw0AQ/o.jpg,False,https://www.yelp.com/biz/poke-burrito-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,102,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",4.0,"{'latitude': 40.7647, 'longitude': -73.91609}","['pickup', 'delivery']",$$,"{'address1': '3707 30th Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['3707 30th Ave', 'Astoria, NY 11103']}",+19293280041,(929) 328-0041,366.96829306738357,11103
47,6rM-N1SBbKPC7DWZNg5awQ,los-portales-astoria-2,Los Portales,https://s3-media1.fl.yelpcdn.com/bphoto/w1OHgtRsf6gmODq79uekNA/o.jpg,False,https://www.yelp.com/biz/los-portales-astoria-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,263,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.7631768211379, 'longitude': -73.9282260153443}","['pickup', 'delivery']",$,"{'address1': '2508 Broadway', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['2508 Broadway', 'Astoria, NY 11105']}",+17182046736,(718) 204-6736,1399.7815525234143,11105
48,zNcDCPiUsE5aT6jyaCVtmA,frescos-cantina-long-island-city,Fresco's Cantina,https://s3-media2.fl.yelpcdn.com/bphoto/3IdlTTO1Fzft_vzyyqh1mg/o.jpg,False,https://www.yelp.com/biz/frescos-cantina-long-island-city?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,217,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",4.5,"{'latitude': 40.76837, 'longitude': -73.93303}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '12-14 31st Ave', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['12-14 31st Ave', 'Long Island City, NY 11106']}",+13478087338,(347) 808-7338,1840.7077153073158,11106
49,-0fjWWC2SY6kNxGfD8PKGg,palermo-restaurant-and-bar-astoria-2,Palermo Restaurant & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/hZE1f-xwwBVwcnUwh2Cozw/o.jpg,False,https://www.yelp.com/biz/palermo-restaurant-and-bar-astoria-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,209,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.7769088448014, 'longitude': -73.9212289547099}","['pickup', 'delivery']",$$,"{'address1': '2392 21st St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['2392 21st St', 'Astoria, NY 11105']}",+17182670010,(718) 267-0010,1578.0120541237761,11105
0,0v2rI4CivY0nrQM3_W4VmA,kondo-astoria,Kondo,https://s3-media1.fl.yelpcdn.com/bphoto/x6U3AJxk9mPY4gv8Nw5FgQ/o.jpg,False,https://www.yelp.com/biz/kondo-astoria?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,163,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 40.7626545293336, 'longitude': -73.9265084112689}",[],$$,"{'address1': '2913 Broadway', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['2913 Broadway', 'Astoria, NY 11106']}",+13476171236,(347) 617-1236,1265.3110968688486,11106
1,fAPkN79fe7Gjq7A6fj6s9Q,bistro-eloise-east-elmhurst,Bistro Eloise,https://s3-media1.fl.yelpcdn.com/bphoto/LO3He-kCpr-bCneEAz2LmQ/o.jpg,False,https://www.yelp.com/biz/bistro-eloise-east-elmhurst?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,132,"[{'alias': 'french', 'title': 'French'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.7587335, 'longitude': -73.8920429}","['delivery', 'pickup']",$$,"{'address1': '75-57 31st Ave', 'address2': None, 'address3': '', 'city': 'East Elmhurst', 'zip_code': '11370', 'country': 'US', 'state': 'NY', 'display_address': ['75-57 31st Ave', 'East Elmhurst, NY 11370']}",+17184409493,(718) 440-9493,1731.9562829700405,11370
